user_id,user_index
512365460,1245
512365496,1246
512365511,1247
512365521,1248
512365547,1249
512365577,1250
512365599,1251
512365686,1252
512365697,1253
512365706,1254
512365707,1255
512365729,1256
512365732,1257
512365742,1258
512365769,1259
512365795,1260
512365804,1261
512365850,1262
512365864,1263
512365869,1264
512365878,1265
512365924,1266
512365931,1267
512365934,1268
512365960,1269
512365967,1270
512365995,1271
512365996,1272
512366001,1273
512366092,1274
512366169,1275
512366218,1276
512366225,1277
512366238,1278
512366249,1279
512366270,1280
512366308,1281
512366314,1282
512366315,1283
512366436,1284
512366495,1285
512366600,1286
512366652,1287
512366656,1288
512366670,1289
512366680,1290
512366683,1291
512366705,1292
512366707,1293
512366716,1294
512366827,1295
512366873,1296
512366894,1297
512366903,1298
512366907,1299
512366955,1300
512366966,1301
512366986,1302
512366996,1303
512367004,1304
512367088,1305
512367099,1306
512367175,1307
512367197,1308
512367299,1309
512367312,1310
512367358,1311
512367362,1312
512367376,1313
512367394,1314
512367396,1315
512367400,1316
512367402,1317
512367406,1318
512367412,1319
512367520,1320
512367522,1321
512367572,1322
512367587,1323
512367652,1324
512367669,1325
512367672,1326
512367741,1327
512367742,1328
512367753,1329
512367765,1330
512367789,1331
512367800,1332
512367865,1333
512367874,1334
512367911,1335
512368014,1336
512368027,1337
512368135,1338
512368191,1339
512368217,1340
512368269,1341
512368290,1342
512368292,1343
512368302,1344
512368308,1345
512368319,1346
512368360,1347
512368382,1348
512368403,1349
512368408,1350
512368457,1351
512368482,1352
512368565,1353
512368623,1354
512368632,1355
512368643,1356
512368659,1357
512368678,1358
512368692,1359
512368705,1360
512368733,1361
512368737,1362
512368741,1363
512368763,1364
512368770,1365
512368775,1366
512368798,1367
512368822,1368
512368857,1369
512368876,1370
512368893,1371
512369076,1372
512369097,1373
512369104,1374
512369124,1375
512369172,1376
512369246,1377
512369278,1378
512369287,1379
512369348,1380
512369431,1381
512369480,1382
512369517,1383
512369588,1384
512369631,1385
512369634,1386
512369682,1387
512369688,1388
512369695,1389
512369706,1390
512369742,1391
512369878,1392
512369888,1393
512369890,1394
512369905,1395
512369932,1396
512369958,1397
512370027,1398
512370029,1399
512370054,1400
512370084,1401
512370121,1402
512370123,1403
512370158,1404
512370193,1405
512370226,1406
512370237,1407
512370239,1408
512370279,1409
512370287,1410
512370298,1411
512370370,1412
512370396,1413
512370456,1414
512370459,1415
512370461,1416
512370462,1417
512370486,1418
512370517,1419
512370538,1420
512370592,1421
512370599,1422
512370659,1423
512370660,1424
512370671,1425
512370682,1426
512370735,1427
512370761,1428
512370768,1429
512370781,1430
